ID;NomePaciente;MedicoId;CartaoSus;CPF;dataNascimento;Escolaridade;Telefone;Email;DataRequisicao;Especialidade;Senha;Gravidade;Idade;TempoEsperaSemanas;Score;CreatedAt;UpdatedAt;Prioridade
48364;Paciente1285;0973fd59-88d6-4e5a-84b0-239c4052871c;1295;CPFPaciente1285;1998-11-24;Escolaridade1285;Telefone1285;Email1285@example.com;2020-05-18;Especialidade1285;$2a$11285$beV1285g31285xTr5hcHE1285AmydX.3mX1285WmG4hb/GxTM81285/YktkxJZ.UwpaS1285;3;3;6;5;2023-11-24T22:38:10.894992700;2023-11-24T22:38:10.894992700;26
55797;Paciente6317;33a53967-3a95-46cd-82f0-05a81eca115f;6327;CPFPaciente6317;2006-11-24;Escolaridade6317;Telefone6317;Email6317@example.com;2006-08-08;Especialidade6317;$2a$16317$beV6317g36317xTr5hcHE6317AmydX.3mX6317WmG4hb/GxTM86317/YktkxJZ.UwpaS6317;1;2;4;83;2023-11-24T22:38:11.006730100;2023-11-24T22:38:11.006730100;26
17210;Paciente6192;d82c4b73-bfba-4882-b4f4-66f30eb349b5;6202;CPFPaciente6192;2011-11-24;Escolaridade6192;Telefone6192;Email6192@example.com;2006-12-11;Especialidade6192;$2a$16192$beV6192g36192xTr5hcHE6192AmydX.3mX6192WmG4hb/GxTM86192/YktkxJZ.UwpaS6192;2;99;8;24;2023-11-24T22:38:11.002655100;2023-11-24T22:38:11.002655100;25
57483;Paciente8489;07a3c125-235d-456a-a648-c46f9fd1305e;8499;CPFPaciente8489;1994-11-24;Escolaridade8489;Telefone8489;Email8489@example.com;2000-08-27;Especialidade8489;$2a$18489$beV8489g38489xTr5hcHE8489AmydX.3mX8489WmG4hb/GxTM88489/YktkxJZ.UwpaS8489;1;99;7;32;2023-11-24T22:38:11.033660900;2023-11-24T22:38:11.033660900;25
63787;Paciente1489;3f12e198-e3bc-463a-9a50-94fcc3d30b95;1499;CPFPaciente1489;2004-11-24;Escolaridade1489;Telefone1489;Email1489@example.com;2019-10-27;Especialidade1489;$2a$11489$beV1489g31489xTr5hcHE1489AmydX.3mX1489WmG4hb/GxTM81489/YktkxJZ.UwpaS1489;1;99;6;32;2023-11-24T22:38:10.901988200;2023-11-24T22:38:10.901988200;25
73217;Paciente248;9aca8353-97c9-4551-bc48-ef40e9724b45;258;CPFPaciente248;2015-11-24;Escolaridade248;Telefone248;Email248@example.com;2023-03-21;Especialidade248;$2a$1248$beV248g3248xTr5hcHE248AmydX.3mX248WmG4hb/GxTM8248/YktkxJZ.UwpaS248;3;99;6;16;2023-11-24T22:38:10.819377400;2023-11-24T22:38:10.819377400;25
68311;Paciente6071;49ccee33-b4d1-4917-a9f4-f5531dd43246;6081;CPFPaciente6071;2012-11-24;Escolaridade6071;Telefone6071;Email6071@example.com;2007-04-11;Especialidade6071;$2a$16071$beV6071g36071xTr5hcHE6071AmydX.3mX6071WmG4hb/GxTM86071/YktkxJZ.UwpaS6071;1;98;7;87;2023-11-24T22:38:11.001650800;2023-11-24T22:38:11.001650800;25
22552;Paciente8260;0fcce8c6-a0bc-47fb-86e6-8540230544bb;8270;CPFPaciente8260;2013-11-24;Escolaridade8260;Telefone8260;Email8260@example.com;2001-04-13;Especialidade8260;$2a$18260$beV8260g38260xTr5hcHE8260AmydX.3mX8260WmG4hb/GxTM88260/YktkxJZ.UwpaS8260;2;95;7;72;2023-11-24T22:38:11.031660400;2023-11-24T22:38:11.031660400;25
12794;Paciente7449;e5c18d8a-4a43-41e4-9a44-a0a78242cc31;7459;CPFPaciente7449;2014-11-24;Escolaridade7449;Telefone7449;Email7449@example.com;2003-07-03;Especialidade7449;$2a$17449$beV7449g37449xTr5hcHE7449AmydX.3mX7449WmG4hb/GxTM87449/YktkxJZ.UwpaS7449;1;95;4;4;2023-11-24T22:38:11.019652500;2023-11-24T22:38:11.019652500;25
34495;Paciente1819;ab41fe2c-284e-4f57-91fe-162782516422;1829;CPFPaciente1819;2004-11-24;Escolaridade1819;Telefone1819;Email1819@example.com;2018-12-01;Especialidade1819;$2a$11819$beV1819g31819xTr5hcHE1819AmydX.3mX1819WmG4hb/GxTM81819/YktkxJZ.UwpaS1819;3;92;6;61;2023-11-24T22:38:10.917987300;2023-11-24T22:38:10.917987300;25
27702;Paciente9184;0f25ea7e-db73-44d2-b27d-87be8947d0f4;9194;CPFPaciente9184;2019-11-24;Escolaridade9184;Telefone9184;Email9184@example.com;1998-10-02;Especialidade9184;$2a$19184$beV9184g39184xTr5hcHE9184AmydX.3mX9184WmG4hb/GxTM89184/YktkxJZ.UwpaS9184;2;92;2;6;2023-11-24T22:38:11.043222300;2023-11-24T22:38:11.043222300;25
39259;Paciente9507;645805f0-a4e7-4f4d-92c1-ef865dd89f5e;9517;CPFPaciente9507;1996-11-24;Escolaridade9507;Telefone9507;Email9507@example.com;1997-11-13;Especialidade9507;$2a$19507$beV9507g39507xTr5hcHE9507AmydX.3mX9507WmG4hb/GxTM89507/YktkxJZ.UwpaS9507;3;91;5;55;2023-11-24T22:38:11.048222400;2023-11-24T22:38:11.048222400;25
85335;Paciente4172;8a6c36ab-2d7d-40b2-882b-4062599c95e4;4182;CPFPaciente4172;2021-11-24;Escolaridade4172;Telefone4172;Email4172@example.com;2012-06-22;Especialidade4172;$2a$14172$beV4172g34172xTr5hcHE4172AmydX.3mX4172WmG4hb/GxTM84172/YktkxJZ.UwpaS4172;2;91;6;60;2023-11-24T22:38:10.971673300;2023-11-24T22:38:10.971673300;25
16642;Paciente6785;d45cc76a-c7a6-4cf9-963d-d2f6dcfb9940;6795;CPFPaciente6785;2018-11-24;Escolaridade6785;Telefone6785;Email6785@example.com;2005-04-27;Especialidade6785;$2a$16785$beV6785g36785xTr5hcHE6785AmydX.3mX6785WmG4hb/GxTM86785/YktkxJZ.UwpaS6785;3;89;2;41;2023-11-24T22:38:11.012651600;2023-11-24T22:38:11.012651600;25
45872;Paciente7722;c84a727d-7c7e-4f42-b288-084a4c66fbed;7732;CPFPaciente7722;2011-11-24;Escolaridade7722;Telefone7722;Email7722@example.com;2002-10-03;Especialidade7722;$2a$17722$beV7722g37722xTr5hcHE7722AmydX.3mX7722WmG4hb/GxTM87722/YktkxJZ.UwpaS7722;3;89;5;26;2023-11-24T22:38:11.025650600;2023-11-24T22:38:11.025650600;25
19780;Paciente80;4355e22b-9b4f-4461-9615-243e9d03fa18;90;CPFPaciente80;2003-11-24;Escolaridade80;Telefone80;Email80@example.com;2023-09-05;Especialidade80;$2a$180$beV80g380xTr5hcHE80AmydX.3mX80WmG4hb/GxTM880/YktkxJZ.UwpaS80;1;88;3;44;2023-11-24T22:38:10.798380300;2023-11-24T22:38:10.798380300;25
85725;Paciente8202;47a21ed4-576b-4189-9302-4d0909b73a25;8212;CPFPaciente8202;2011-11-24;Escolaridade8202;Telefone8202;Email8202@example.com;2001-06-10;Especialidade8202;$2a$18202$beV8202g38202xTr5hcHE8202AmydX.3mX8202WmG4hb/GxTM88202/YktkxJZ.UwpaS8202;1;87;8;19;2023-11-24T22:38:11.030661100;2023-11-24T22:38:11.030661100;25
73517;Paciente7272;1a6d5125-e752-4ea8-87b8-c54c73f2a8aa;7282;CPFPaciente7272;2011-11-24;Escolaridade7272;Telefone7272;Email7272@example.com;2003-12-27;Especialidade7272;$2a$17272$beV7272g37272xTr5hcHE7272AmydX.3mX7272WmG4hb/GxTM87272/YktkxJZ.UwpaS7272;1;85;6;12;2023-11-24T22:38:11.018651100;2023-11-24T22:38:11.018651100;25
14507;Paciente2669;9d21e99f-6199-474e-bc92-1591d4680248;2679;CPFPaciente2669;1994-11-24;Escolaridade2669;Telefone2669;Email2669@example.com;2016-08-03;Especialidade2669;$2a$12669$beV2669g32669xTr5hcHE2669AmydX.3mX2669WmG4hb/GxTM82669/YktkxJZ.UwpaS2669;1;84;6;93;2023-11-24T22:38:10.946649300;2023-11-24T22:38:10.946649300;25
75521;Paciente9524;4958aea8-baf6-4f44-bd6a-de028584004b;9534;CPFPaciente9524;2009-11-24;Escolaridade9524;Telefone9524;Email9524@example.com;1997-10-27;Especialidade9524;$2a$19524$beV9524g39524xTr5hcHE9524AmydX.3mX9524WmG4hb/GxTM89524/YktkxJZ.UwpaS9524;2;84;2;58;2023-11-24T22:38:11.049220500;2023-11-24T22:38:11.049220500;25
39507;Paciente705;bab8f3ed-3b44-4d02-ab6b-c3490feef1d8;715;CPFPaciente705;2008-11-24;Escolaridade705;Telefone705;Email705@example.com;2021-12-19;Especialidade705;$2a$1705$beV705g3705xTr5hcHE705AmydX.3mX705WmG4hb/GxTM8705/YktkxJZ.UwpaS705;1;83;8;22;2023-11-24T22:38:10.851988300;2023-11-24T22:38:10.851988300;25
18704;Paciente9012;7580c966-a402-4639-88dc-d2d6ff930695;9022;CPFPaciente9012;2011-11-24;Escolaridade9012;Telefone9012;Email9012@example.com;1999-03-23;Especialidade9012;$2a$19012$beV9012g39012xTr5hcHE9012AmydX.3mX9012WmG4hb/GxTM89012/YktkxJZ.UwpaS9012;1;82;5;74;2023-11-24T22:38:11.041207600;2023-11-24T22:38:11.041207600;25
42834;Paciente8755;5c231cea-d5e3-40bd-bf87-1d3b9412b61c;8765;CPFPaciente8755;1998-11-24;Escolaridade8755;Telefone8755;Email8755@example.com;1999-12-05;Especialidade8755;$2a$18755$beV8755g38755xTr5hcHE8755AmydX.3mX8755WmG4hb/GxTM88755/YktkxJZ.UwpaS8755;2;81;2;23;2023-11-24T22:38:11.036662800;2023-11-24T22:38:11.036662800;25
48278;Paciente4299;8c7de00c-910d-45bf-811a-1f077e128141;4309;CPFPaciente4299;2014-11-24;Escolaridade4299;Telefone4299;Email4299@example.com;2012-02-16;Especialidade4299;$2a$14299$beV4299g34299xTr5hcHE4299AmydX.3mX4299WmG4hb/GxTM84299/YktkxJZ.UwpaS4299;2;81;9;26;2023-11-24T22:38:10.974669400;2023-11-24T22:38:10.974669400;25
23181;Paciente2399;3d9aff11-3cab-47b2-b3a3-7e9cd0429339;2409;CPFPaciente2399;1994-11-24;Escolaridade2399;Telefone2399;Email2399@example.com;2017-04-30;Especialidade2399;$2a$12399$beV2399g32399xTr5hcHE2399AmydX.3mX2399WmG4hb/GxTM82399/YktkxJZ.UwpaS2399;3;80;9;4;2023-11-24T22:38:10.935998500;2023-11-24T22:38:10.935998500;25
70913;Paciente6810;49bd529e-d628-4723-8c6c-f89128be0d56;6820;CPFPaciente6810;2023-11-24;Escolaridade6810;Telefone6810;Email6810@example.com;2005-04-02;Especialidade6810;$2a$16810$beV6810g36810xTr5hcHE6810AmydX.3mX6810WmG4hb/GxTM86810/YktkxJZ.UwpaS6810;1;78;7;11;2023-11-24T22:38:11.013650700;2023-11-24T22:38:11.013650700;25
83531;Paciente7476;7fc6e983-c140-4ed4-bd6f-e81e655992fa;7486;CPFPaciente7476;2017-11-24;Escolaridade7476;Telefone7476;Email7476@example.com;2003-06-06;Especialidade7476;$2a$17476$beV7476g37476xTr5hcHE7476AmydX.3mX7476WmG4hb/GxTM87476/YktkxJZ.UwpaS7476;3;77;8;74;2023-11-24T22:38:11.020650500;2023-11-24T22:38:11.020650500;25
48817;Paciente617;dfa956f8-660f-480f-999c-5c89a0856841;627;CPFPaciente617;2006-11-24;Escolaridade617;Telefone617;Email617@example.com;2022-03-17;Especialidade617;$2a$1617$beV617g3617xTr5hcHE617AmydX.3mX617WmG4hb/GxTM8617/YktkxJZ.UwpaS617;3;76;6;67;2023-11-24T22:38:10.847987300;2023-11-24T22:38:10.847987300;25
62376;Paciente5137;ba34145f-14f8-4189-93d7-716524595cf7;5147;CPFPaciente5137;2016-11-24;Escolaridade5137;Telefone5137;Email5137@example.com;2009-10-31;Especialidade5137;$2a$15137$beV5137g35137xTr5hcHE5137AmydX.3mX5137WmG4hb/GxTM85137/YktkxJZ.UwpaS5137;2;76;7;82;2023-11-24T22:38:10.986651900;2023-11-24T22:38:10.986651900;25
25032;Paciente1454;5e1f7c21-30cb-455b-9c86-e80c599bed3f;1464;CPFPaciente1454;2009-11-24;Escolaridade1454;Telefone1454;Email1454@example.com;2019-12-01;Especialidade1454;$2a$11454$beV1454g31454xTr5hcHE1454AmydX.3mX1454WmG4hb/GxTM81454/YktkxJZ.UwpaS1454;3;73;4;20;2023-11-24T22:38:10.900990600;2023-11-24T22:38:10.900990600;25
71084;Paciente3077;ab1811f9-0a14-452f-98dd-eb4822de2570;3087;CPFPaciente3077;2006-11-24;Escolaridade3077;Telefone3077;Email3077@example.com;2015-06-22;Especialidade3077;$2a$13077$beV3077g33077xTr5hcHE3077AmydX.3mX3077WmG4hb/GxTM83077/YktkxJZ.UwpaS3077;1;73;5;66;2023-11-24T22:38:10.955741800;2023-11-24T22:38:10.955741800;25
69996;Paciente3392;523f5f7c-f992-4253-9214-5cf0c1ed449e;3402;CPFPaciente3392;2021-11-24;Escolaridade3392;Telefone3392;Email3392@example.com;2014-08-11;Especialidade3392;$2a$13392$beV3392g33392xTr5hcHE3392AmydX.3mX3392WmG4hb/GxTM83392/YktkxJZ.UwpaS3392;3;71;6;88;2023-11-24T22:38:10.960651;2023-11-24T22:38:10.960651;25
65196;Paciente2090;8b7cfdb9-5c4a-44ea-abca-17154985eb9e;2100;CPFPaciente2090;2003-11-24;Escolaridade2090;Telefone2090;Email2090@example.com;2018-03-05;Especialidade2090;$2a$12090$beV2090g32090xTr5hcHE2090AmydX.3mX2090WmG4hb/GxTM82090/YktkxJZ.UwpaS2090;3;71;8;80;2023-11-24T22:38:10.926997100;2023-11-24T22:38:10.926997100;25
18702;Paciente6939;adfd286f-e3f7-435d-b297-299a89be7dba;6949;CPFPaciente6939;2014-11-24;Escolaridade6939;Telefone6939;Email6939@example.com;2004-11-24;Especialidade6939;$2a$16939$beV6939g36939xTr5hcHE6939AmydX.3mX6939WmG4hb/GxTM86939/YktkxJZ.UwpaS6939;2;71;5;89;2023-11-24T22:38:11.014651600;2023-11-24T22:38:11.014651600;25
91502;Paciente9038;26ab9554-b86f-4f95-890a-f3bb380015b0;9048;CPFPaciente9038;2015-11-24;Escolaridade9038;Telefone9038;Email9038@example.com;1999-02-25;Especialidade9038;$2a$19038$beV9038g39038xTr5hcHE9038AmydX.3mX9038WmG4hb/GxTM89038/YktkxJZ.UwpaS9038;2;69;3;21;2023-11-24T22:38:11.042226200;2023-11-24T22:38:11.042226200;25
50962;Paciente828;89dd37b2-ab67-4413-99ca-79cbf8b6ec1f;838;CPFPaciente828;2005-11-24;Escolaridade828;Telefone828;Email828@example.com;2021-08-18;Especialidade828;$2a$1828$beV828g3828xTr5hcHE828AmydX.3mX828WmG4hb/GxTM8828/YktkxJZ.UwpaS828;2;68;5;21;2023-11-24T22:38:10.861991100;2023-11-24T22:38:10.861991100;25
18349;Paciente1934;99232985-6a79-4e79-bb24-05cf20b0068b;1944;CPFPaciente1934;2009-11-24;Escolaridade1934;Telefone1934;Email1934@example.com;2018-08-08;Especialidade1934;$2a$11934$beV1934g31934xTr5hcHE1934AmydX.3mX1934WmG4hb/GxTM81934/YktkxJZ.UwpaS1934;3;67;3;53;2023-11-24T22:38:10.921989800;2023-11-24T22:38:10.921989800;25
39575;Paciente2270;b60064cc-5bca-4e50-96c4-f2853b60604f;2280;CPFPaciente2270;2003-11-24;Escolaridade2270;Telefone2270;Email2270@example.com;2017-09-06;Especialidade2270;$2a$12270$beV2270g32270xTr5hcHE2270AmydX.3mX2270WmG4hb/GxTM82270/YktkxJZ.UwpaS2270;3;65;8;40;2023-11-24T22:38:10.931996200;2023-11-24T22:38:10.931996200;25
70784;Paciente1019;8da86bb4-cc7c-4159-91ae-95a6c90af27a;1029;CPFPaciente1019;1994-11-24;Escolaridade1019;Telefone1019;Email1019@example.com;2021-02-08;Especialidade1019;$2a$11019$beV1019g31019xTr5hcHE1019AmydX.3mX1019WmG4hb/GxTM81019/YktkxJZ.UwpaS1019;3;64;8;31;2023-11-24T22:38:10.878987500;2023-11-24T22:38:10.878987500;25
77204;Paciente855;95763568-075e-4459-94a7-0e436b18b370;865;CPFPaciente855;2008-11-24;Escolaridade855;Telefone855;Email855@example.com;2021-07-22;Especialidade855;$2a$1855$beV855g3855xTr5hcHE855AmydX.3mX855WmG4hb/GxTM8855/YktkxJZ.UwpaS855;2;64;9;72;2023-11-24T22:38:10.863987700;2023-11-24T22:38:10.863987700;25
87868;Paciente7184;3b5294d5-7a01-4d55-83f2-2f03b234204f;7194;CPFPaciente7184;2009-11-24;Escolaridade7184;Telefone7184;Email7184@example.com;2004-03-24;Especialidade7184;$2a$17184$beV7184g37184xTr5hcHE7184AmydX.3mX7184WmG4hb/GxTM87184/YktkxJZ.UwpaS7184;1;64;5;14;2023-11-24T22:38:11.017651500;2023-11-24T22:38:11.017651500;25
29426;Paciente2388;f32c5631-0a22-4808-84e8-b6368f4e7618;2398;CPFPaciente2388;2005-11-24;Escolaridade2388;Telefone2388;Email2388@example.com;2017-05-11;Especialidade2388;$2a$12388$beV2388g32388xTr5hcHE2388AmydX.3mX2388WmG4hb/GxTM82388/YktkxJZ.UwpaS2388;3;63;6;91;2023-11-24T22:38:10.935998500;2023-11-24T22:38:10.935998500;25
17014;Paciente660;53093c9c-0df5-41a5-b6fc-e1a2596d8dad;670;CPFPaciente660;2023-11-24;Escolaridade660;Telefone660;Email660@example.com;2022-02-02;Especialidade660;$2a$1660$beV660g3660xTr5hcHE660AmydX.3mX660WmG4hb/GxTM8660/YktkxJZ.UwpaS660;1;61;8;45;2023-11-24T22:38:10.849987500;2023-11-24T22:38:10.849987500;25
64675;Paciente6826;7c0fed4f-cc6d-4649-893b-874fa44a8d2a;6836;CPFPaciente6826;2007-11-24;Escolaridade6826;Telefone6826;Email6826@example.com;2005-03-17;Especialidade6826;$2a$16826$beV6826g36826xTr5hcHE6826AmydX.3mX6826WmG4hb/GxTM86826/YktkxJZ.UwpaS6826;2;61;7;44;2023-11-24T22:38:11.013650700;2023-11-24T22:38:11.013650700;25
65265;Paciente4077;f60c0676-3e0e-4005-acec-7fdd98c61e2e;4087;CPFPaciente4077;1996-11-24;Escolaridade4077;Telefone4077;Email4077@example.com;2012-09-25;Especialidade4077;$2a$14077$beV4077g34077xTr5hcHE4077AmydX.3mX4077WmG4hb/GxTM84077/YktkxJZ.UwpaS4077;2;60;4;84;2023-11-24T22:38:10.969652800;2023-11-24T22:38:10.969652800;25
85835;Paciente1574;823e5353-2fc5-4258-8b58-10ecb74c5794;1584;CPFPaciente1574;2009-11-24;Escolaridade1574;Telefone1574;Email1574@example.com;2019-08-03;Especialidade1574;$2a$11574$beV1574g31574xTr5hcHE1574AmydX.3mX1574WmG4hb/GxTM81574/YktkxJZ.UwpaS1574;3;60;2;48;2023-11-24T22:38:10.905990800;2023-11-24T22:38:10.905990800;25
69531;Paciente459;c3222157-c640-43dc-8176-6915b4ead78a;469;CPFPaciente459;2014-11-24;Escolaridade459;Telefone459;Email459@example.com;2022-08-22;Especialidade459;$2a$1459$beV459g3459xTr5hcHE459AmydX.3mX459WmG4hb/GxTM8459/YktkxJZ.UwpaS459;3;60;3;27;2023-11-24T22:38:10.836402100;2023-11-24T22:38:10.836402100;25
83388;Paciente7663;0dd33bb8-272e-407e-a7b2-01d68e702226;7673;CPFPaciente7663;2010-11-24;Escolaridade7663;Telefone7663;Email7663@example.com;2002-12-01;Especialidade7663;$2a$17663$beV7663g37663xTr5hcHE7663AmydX.3mX7663WmG4hb/GxTM87663/YktkxJZ.UwpaS7663;2;60;5;83;2023-11-24T22:38:11.024656500;2023-11-24T22:38:11.024656500;25
92906;Paciente4059;592ddd15-3306-4aa3-a9c8-6ae6df13898d;4069;CPFPaciente4059;2014-11-24;Escolaridade4059;Telefone4059;Email4059@example.com;2012-10-13;Especialidade4059;$2a$14059$beV4059g34059xTr5hcHE4059AmydX.3mX4059WmG4hb/GxTM84059/YktkxJZ.UwpaS4059;3;58;4;35;2023-11-24T22:38:10.969652800;2023-11-24T22:38:10.969652800;25
49723;Paciente6308;4e518041-fdd0-43c7-b21e-a47228dc65c7;6318;CPFPaciente6308;2015-11-24;Escolaridade6308;Telefone6308;Email6308@example.com;2006-08-17;Especialidade6308;$2a$16308$beV6308g36308xTr5hcHE6308AmydX.3mX6308WmG4hb/GxTM86308/YktkxJZ.UwpaS6308;2;56;9;83;2023-11-24T22:38:11.006730100;2023-11-24T22:38:11.006730100;25
37091;Paciente7686;83c2fc80-aae1-490d-b374-93339d2ea5f4;7696;CPFPaciente7686;2017-11-24;Escolaridade7686;Telefone7686;Email7686@example.com;2002-11-08;Especialidade7686;$2a$17686$beV7686g37686xTr5hcHE7686AmydX.3mX7686WmG4hb/GxTM87686/YktkxJZ.UwpaS7686;1;55;9;76;2023-11-24T22:38:11.024656500;2023-11-24T22:38:11.024656500;25
63719;Paciente1463;0fe0e1a3-5296-4340-aa1d-01e9b14f4408;1473;CPFPaciente1463;2000-11-24;Escolaridade1463;Telefone1463;Email1463@example.com;2019-11-22;Especialidade1463;$2a$11463$beV1463g31463xTr5hcHE1463AmydX.3mX1463WmG4hb/GxTM81463/YktkxJZ.UwpaS1463;3;53;4;33;2023-11-24T22:38:10.900990600;2023-11-24T22:38:10.900990600;25
22266;Paciente9354;c7d5dae9-031b-45bc-aedf-6c2ee4244f6c;9364;CPFPaciente9354;1999-11-24;Escolaridade9354;Telefone9354;Email9354@example.com;1998-04-15;Especialidade9354;$2a$19354$beV9354g39354xTr5hcHE9354AmydX.3mX9354WmG4hb/GxTM89354/YktkxJZ.UwpaS9354;2;52;4;94;2023-11-24T22:38:11.045228800;2023-11-24T22:38:11.045228800;25
78248;Paciente3886;87d48cef-bb91-4273-883e-8e560d4b6fc5;3896;CPFPaciente3886;2007-11-24;Escolaridade3886;Telefone3886;Email3886@example.com;2013-04-04;Especialidade3886;$2a$13886$beV3886g33886xTr5hcHE3886AmydX.3mX3886WmG4hb/GxTM83886/YktkxJZ.UwpaS3886;1;51;8;43;2023-11-24T22:38:10.966654200;2023-11-24T22:38:10.966654200;25
57274;Paciente4908;b9054201-20b0-47c0-b041-9dcad362c9bd;4918;CPFPaciente4908;2005-11-24;Escolaridade4908;Telefone4908;Email4908@example.com;2010-06-17;Especialidade4908;$2a$14908$beV4908g34908xTr5hcHE4908AmydX.3mX4908WmG4hb/GxTM84908/YktkxJZ.UwpaS4908;2;51;2;37;2023-11-24T22:38:10.982653700;2023-11-24T22:38:10.982653700;25
83872;Paciente9984;e0a6e1f3-9fa6-4cc9-87c4-cfd4fc65beb2;9994;CPFPaciente9984;1999-11-24;Escolaridade9984;Telefone9984;Email9984@example.com;1996-07-24;Especialidade9984;$2a$19984$beV9984g39984xTr5hcHE9984AmydX.3mX9984WmG4hb/GxTM89984/YktkxJZ.UwpaS9984;2;50;2;88;2023-11-24T22:38:11.054222800;2023-11-24T22:38:11.054222800;25
69880;Paciente1511;125f4a15-9f55-4862-a5f5-a77fc39855c4;1521;CPFPaciente1511;2012-11-24;Escolaridade1511;Telefone1511;Email1511@example.com;2019-10-05;Especialidade1511;$2a$11511$beV1511g31511xTr5hcHE1511AmydX.3mX1511WmG4hb/GxTM81511/YktkxJZ.UwpaS1511;1;50;5;62;2023-11-24T22:38:10.902989300;2023-11-24T22:38:10.902989300;25
5894;Paciente8196;4426e2ff-85c7-414c-ac4b-3d42e513b6a8;8206;CPFPaciente8196;2017-11-24;Escolaridade8196;Telefone8196;Email8196@example.com;2001-06-16;Especialidade8196;$2a$18196$beV8196g38196xTr5hcHE8196AmydX.3mX8196WmG4hb/GxTM88196/YktkxJZ.UwpaS8196;2;49;3;48;2023-11-24T22:38:11.030661100;2023-11-24T22:38:11.030661100;25
52428;Paciente9854;77532fdb-8673-496b-9aef-c9bd9b16d37b;9864;CPFPaciente9854;2009-11-24;Escolaridade9854;Telefone9854;Email9854@example.com;1996-12-01;Especialidade9854;$2a$19854$beV9854g39854xTr5hcHE9854AmydX.3mX9854WmG4hb/GxTM89854/YktkxJZ.UwpaS9854;3;45;3;87;2023-11-24T22:38:11.052218900;2023-11-24T22:38:11.052218900;25
36351;Paciente315;c9442de9-923a-4583-afbd-01d597967137;325;CPFPaciente315;2008-11-24;Escolaridade315;Telefone315;Email315@example.com;2023-01-13;Especialidade315;$2a$1315$beV315g3315xTr5hcHE315AmydX.3mX315WmG4hb/GxTM8315/YktkxJZ.UwpaS315;2;43;8;71;2023-11-24T22:38:10.826401300;2023-11-24T22:38:10.826401300;25
64938;Paciente1901;3a5bcd8d-fc00-4c38-a36d-257a3455a605;1911;CPFPaciente1901;2012-11-24;Escolaridade1901;Telefone1901;Email1901@example.com;2018-09-10;Especialidade1901;$2a$11901$beV1901g31901xTr5hcHE1901AmydX.3mX1901WmG4hb/GxTM81901/YktkxJZ.UwpaS1901;3;42;2;77;2023-11-24T22:38:10.920989100;2023-11-24T22:38:10.920989100;25
45906;Paciente1787;44e6f1fd-1091-4ede-929a-ff3ccea0cdab;1797;CPFPaciente1787;2006-11-24;Escolaridade1787;Telefone1787;Email1787@example.com;2019-01-02;Especialidade1787;$2a$11787$beV1787g31787xTr5hcHE1787AmydX.3mX1787WmG4hb/GxTM81787/YktkxJZ.UwpaS1787;1;41;3;6;2023-11-24T22:38:10.916997800;2023-11-24T22:38:10.916997800;25
69502;Paciente6328;9a1e58ac-8c3e-4b26-bd26-19fd821e8304;6338;CPFPaciente6328;1995-11-24;Escolaridade6328;Telefone6328;Email6328@example.com;2006-07-28;Especialidade6328;$2a$16328$beV6328g36328xTr5hcHE6328AmydX.3mX6328WmG4hb/GxTM86328/YktkxJZ.UwpaS6328;3;40;8;39;2023-11-24T22:38:11.007660400;2023-11-24T22:38:11.007660400;25
81870;Paciente8367;f2483b31-5e49-407f-8081-f049fa3d5868;8377;CPFPaciente8367;1996-11-24;Escolaridade8367;Telefone8367;Email8367@example.com;2000-12-27;Especialidade8367;$2a$18367$beV8367g38367xTr5hcHE8367AmydX.3mX8367WmG4hb/GxTM88367/YktkxJZ.UwpaS8367;3;40;6;22;2023-11-24T22:38:11.032662400;2023-11-24T22:38:11.032662400;25
20966;Paciente7003;6ac313ae-b233-4287-8368-97f8955d5846;7013;CPFPaciente7003;2010-11-24;Escolaridade7003;Telefone7003;Email7003@example.com;2004-09-21;Especialidade7003;$2a$17003$beV7003g37003xTr5hcHE7003AmydX.3mX7003WmG4hb/GxTM87003/YktkxJZ.UwpaS7003;1;39;4;49;2023-11-24T22:38:11.015649600;2023-11-24T22:38:11.015649600;25
72180;Paciente5599;610ce5ac-db36-41d8-b211-898007895242;5609;CPFPaciente5599;2004-11-24;Escolaridade5599;Telefone5599;Email5599@example.com;2008-07-26;Especialidade5599;$2a$15599$beV5599g35599xTr5hcHE5599AmydX.3mX5599WmG4hb/GxTM85599/YktkxJZ.UwpaS5599;2;39;7;95;2023-11-24T22:38:10.995650500;2023-11-24T22:38:10.995650500;25
44537;Paciente6074;2401ed29-7c59-4197-bb94-ddebde8cfa78;6084;CPFPaciente6074;2009-11-24;Escolaridade6074;Telefone6074;Email6074@example.com;2007-04-08;Especialidade6074;$2a$16074$beV6074g36074xTr5hcHE6074AmydX.3mX6074WmG4hb/GxTM86074/YktkxJZ.UwpaS6074;3;39;3;74;2023-11-24T22:38:11.001650800;2023-11-24T22:38:11.001650800;25
56459;Paciente2952;014c3e12-f245-4917-95e4-13d0664594d8;2962;CPFPaciente2952;2011-11-24;Escolaridade2952;Telefone2952;Email2952@example.com;2015-10-25;Especialidade2952;$2a$12952$beV2952g32952xTr5hcHE2952AmydX.3mX2952WmG4hb/GxTM82952/YktkxJZ.UwpaS2952;3;39;2;47;2023-11-24T22:38:10.952655500;2023-11-24T22:38:10.952655500;25
